iso_code,location,total_cases_per_million,total_deaths_per_million,people_vaccinated_per_hundred,date
LBR,Liberia,253.476,16.213,,2020-08-18
LBR,Liberia,253.476,16.213,,2020-08-19
LBR,Liberia,253.871,16.213,,2020-08-20
LBR,Liberia,254.069,16.213,,2020-08-21
LBR,Liberia,254.267,16.213,,2020-08-22
LBR,Liberia,254.267,16.213,,2020-08-23
LBR,Liberia,255.058,16.213,,2020-08-24
LBR,Liberia,256.046,16.213,,2020-08-25
LBR,Liberia,256.64,16.213,,2020-08-26
LBR,Liberia,256.64,16.213,,2020-08-27
LBR,Liberia,256.64,16.213,,2020-08-28
LBR,Liberia,257.826,16.213,,2020-08-29
LBR,Liberia,257.826,16.213,,2020-08-30
LBR,Liberia,257.826,16.213,,2020-08-31
LBR,Liberia,258.024,16.213,,2020-09-01
LBR,Liberia,258.024,16.213,,2020-09-02
LBR,Liberia,258.221,16.213,,2020-09-03
LBR,Liberia,258.221,16.213,,2020-09-04
LBR,Liberia,258.221,16.213,,2020-09-05
LBR,Liberia,258.419,16.213,,2020-09-06
LBR,Liberia,259.21,16.213,,2020-09-07
LBR,Liberia,259.21,16.213,,2020-09-08
LBR,Liberia,259.605,16.213,,2020-09-09
LBR,Liberia,260.001,16.213,,2020-09-10
LBR,Liberia,260.001,16.213,,2020-09-11
LBR,Liberia,260.199,16.213,,2020-09-12
LBR,Liberia,260.792,16.213,,2020-09-13
LBR,Liberia,261.187,16.213,,2020-09-14
LBR,Liberia,262.373,16.213,,2020-09-15
LBR,Liberia,263.362,16.213,,2020-09-16
LBR,Liberia,263.56,16.213,,2020-09-17
LBR,Liberia,263.757,16.213,,2020-09-18
LBR,Liberia,263.955,16.213,,2020-09-19
LBR,Liberia,263.955,16.213,,2020-09-20
LBR,Liberia,264.153,16.213,,2020-09-21
LBR,Liberia,264.153,16.213,,2020-09-22
LBR,Liberia,264.351,16.213,,2020-09-23
LBR,Liberia,264.548,16.213,,2020-09-24
LBR,Liberia,264.548,16.213,,2020-09-25
LBR,Liberia,264.548,16.213,,2020-09-26
LBR,Liberia,264.746,16.213,,2020-09-27
LBR,Liberia,265.339,16.213,,2020-09-28
LBR,Liberia,265.537,16.213,,2020-09-29
LBR,Liberia,265.537,16.213,,2020-09-30
LBR,Liberia,265.537,16.213,,2020-10-01
LBR,Liberia,266.13,16.213,,2020-10-02
LBR,Liberia,266.328,16.213,,2020-10-03
LBR,Liberia,266.526,16.213,,2020-10-04
LBR,Liberia,267.712,16.213,,2020-10-05
LBR,Liberia,267.712,16.213,,2020-10-06
LBR,Liberia,267.91,16.213,,2020-10-07
LBR,Liberia,268.898,16.213,,2020-10-08
LBR,Liberia,268.898,16.213,,2020-10-09
LBR,Liberia,269.491,16.213,,2020-10-10
LBR,Liberia,269.491,16.213,,2020-10-11
LBR,Liberia,271.073,16.213,,2020-10-12
LBR,Liberia,271.073,16.213,,2020-10-13
LBR,Liberia,271.271,16.213,,2020-10-14
LBR,Liberia,271.666,16.213,,2020-10-15
LBR,Liberia,272.259,16.213,,2020-10-16
LBR,Liberia,272.259,16.213,,2020-10-17
LBR,Liberia,272.259,16.213,,2020-10-18
LBR,Liberia,273.05,16.213,,2020-10-19
LBR,Liberia,273.643,16.213,,2020-10-20
LBR,Liberia,273.841,16.213,,2020-10-21
LBR,Liberia,273.841,16.213,,2020-10-22
LBR,Liberia,275.423,16.213,,2020-10-23
LBR,Liberia,275.423,16.213,,2020-10-24
LBR,Liberia,275.423,16.213,,2020-10-25
LBR,Liberia,279.97,16.213,,2020-10-26
LBR,Liberia,280.564,16.213,,2020-10-27
LBR,Liberia,280.564,16.213,,2020-10-28
LBR,Liberia,281.948,16.213,,2020-10-29
LBR,Liberia,281.948,16.213,,2020-10-30
LBR,Liberia,281.948,16.213,,2020-10-31
LBR,Liberia,281.948,16.213,,2020-11-01
LBR,Liberia,283.925,16.213,,2020-11-02
LBR,Liberia,283.925,16.213,,2020-11-03
LBR,Liberia,284.32,16.213,,2020-11-04
LBR,Liberia,284.716,16.213,,2020-11-05
LBR,Liberia,285.111,16.213,,2020-11-06
LBR,Liberia,285.111,16.213,,2020-11-07
LBR,Liberia,285.111,16.213,,2020-11-08
LBR,Liberia,287.088,16.213,,2020-11-09
LBR,Liberia,288.868,16.213,,2020-11-10
LBR,Liberia,288.868,16.213,,2020-11-11
LBR,Liberia,290.252,16.213,,2020-11-12
LBR,Liberia,294.799,16.213,,2020-11-13
LBR,Liberia,296.183,16.213,,2020-11-14
LBR,Liberia,297.963,16.213,,2020-11-15
LBR,Liberia,298.951,16.213,,2020-11-16
LBR,Liberia,298.951,16.213,,2020-11-17
LBR,Liberia,302.115,16.213,,2020-11-18
LBR,Liberia,304.29,16.213,,2020-11-19
LBR,Liberia,306.663,16.213,,2020-11-20
LBR,Liberia,306.663,16.213,,2020-11-21
LBR,Liberia,306.663,16.213,,2020-11-22
LBR,Liberia,306.663,16.213,,2020-11-23
LBR,Liberia,306.663,16.213,,2020-11-24
LBR,Liberia,312.001,16.411,,2020-11-25
LBR,Liberia,314.571,16.411,,2020-11-26
LBR,Liberia,315.362,16.411,,2020-11-27
LBR,Liberia,315.362,16.411,,2020-11-28
LBR,Liberia,315.362,16.411,,2020-11-29
LBR,Liberia,315.362,16.411,,2020-11-30
LBR,Liberia,315.362,16.411,,2020-12-01
LBR,Liberia,315.362,16.411,,2020-12-02
LBR,Liberia,328.807,16.411,,2020-12-03
LBR,Liberia,331.377,16.411,,2020-12-04
LBR,Liberia,331.377,16.411,,2020-12-05
LBR,Liberia,331.377,16.411,,2020-12-06
LBR,Liberia,331.377,16.411,,2020-12-07
LBR,Liberia,331.377,16.411,,2020-12-08
LBR,Liberia,331.377,16.411,,2020-12-09
LBR,Liberia,331.377,16.411,,2020-12-10
LBR,Liberia,331.377,16.411,,2020-12-11
LBR,Liberia,331.377,16.411,,2020-12-12
LBR,Liberia,331.377,16.411,,2020-12-13
LBR,Liberia,331.377,16.411,,2020-12-14
LBR,Liberia,331.377,16.411,,2020-12-15
LBR,Liberia,350.556,16.411,,2020-12-16
LBR,Liberia,351.743,16.411,,2020-12-17
LBR,Liberia,351.743,16.411,,2020-12-18
LBR,Liberia,351.743,16.411,,2020-12-19
LBR,Liberia,351.743,16.411,,2020-12-20
LBR,Liberia,351.743,16.411,,2020-12-21
LBR,Liberia,351.743,16.411,,2020-12-22
LBR,Liberia,351.743,16.411,,2020-12-23
LBR,Liberia,351.743,16.411,,2020-12-24
LBR,Liberia,351.743,16.411,,2020-12-25
LBR,Liberia,351.743,16.411,,2020-12-26
LBR,Liberia,351.743,16.411,,2020-12-27
LBR,Liberia,351.743,16.411,,2020-12-28
LBR,Liberia,351.743,16.411,,2020-12-29
LBR,Liberia,351.743,16.411,,2020-12-30
LBR,Liberia,351.743,16.411,,2020-12-31
LBR,Liberia,351.743,16.411,,2021-01-01
LBR,Liberia,351.743,16.411,,2021-01-02
LBR,Liberia,351.743,16.411,,2021-01-03
LBR,Liberia,351.743,16.411,,2021-01-04
LBR,Liberia,351.743,16.411,,2021-01-05
LBR,Liberia,351.743,16.411,,2021-01-06
LBR,Liberia,351.743,16.411,,2021-01-07
LBR,Liberia,351.743,16.411,,2021-01-08
LBR,Liberia,351.743,16.411,,2021-01-09
LBR,Liberia,351.743,16.411,,2021-01-10
LBR,Liberia,351.743,16.411,,2021-01-11
LBR,Liberia,370.921,16.608,,2021-01-12
LBR,Liberia,371.119,16.608,,2021-01-13
LBR,Liberia,371.317,16.608,,2021-01-14
LBR,Liberia,372.108,16.608,,2021-01-15
LBR,Liberia,373.096,16.608,,2021-01-16
LBR,Liberia,373.096,16.608,,2021-01-17
LBR,Liberia,374.876,16.608,,2021-01-18
LBR,Liberia,375.271,16.608,,2021-01-19
LBR,Liberia,375.864,16.608,,2021-01-20
LBR,Liberia,375.864,16.608,,2021-01-21
LBR,Liberia,378.039,16.608,,2021-01-22
LBR,Liberia,378.435,16.608,,2021-01-23
LBR,Liberia,378.435,16.608,,2021-01-24
LBR,Liberia,381.005,16.608,,2021-01-25
LBR,Liberia,381.994,16.608,,2021-01-26
LBR,Liberia,382.784,16.608,,2021-01-27
LBR,Liberia,382.784,16.608,,2021-01-28
LBR,Liberia,383.378,16.608,,2021-01-29
LBR,Liberia,383.378,16.608,,2021-01-30
LBR,Liberia,383.378,16.608,,2021-01-31
LBR,Liberia,384.366,16.608,,2021-02-01
